,agency,sku,volume,date,industry_volume,soda_volume,avg_max_temp,price_regular,price_actual,discount,avg_population_2017,avg_yearly_household_income_2017,easter_day,good_friday,new_year,christmas,labor_day,independence_day,revolution_day_memorial,regional_games,fifa_u_17_world_cup,football_gold_cup,beer_capital,music_fest,discount_in_percent
1127,Agency_15,SKU_01,877.932,2016-01-01,517389425,787479774,20.73839662,1485.412654,860.6283299,624.7843241,200260,104564,0,0,1,0,0,0,0,0,0,0,0,0,42.061330393109735
1128,Agency_53,SKU_07,22.125,2016-01-01,517389425,787479774,22.84175824,1315.472648,1280.680012,34.792636,1729177,111048,0,0,1,0,0,0,0,0,0,0,0,0,2.644877189419138
1129,Agency_38,SKU_14,5.0694,2016-01-01,517389425,787479774,20.73839662,2547.738194,2078.491093,469.247101,1515841,173884,0,0,1,0,0,0,0,0,0,0,0,0,18.418183709185307
1130,Agency_48,SKU_01,2632.716,2016-01-01,517389425,787479774,23.1009901,1415.562251,1317.786865,97.775386,1739969,210213,0,0,1,0,0,0,0,0,0,0,0,0,6.907176701761314
1131,Agency_16,SKU_01,6458.616,2016-01-01,517389425,787479774,20.73839662,1423.100444,1260.436469,162.663975,1232242,246911,0,0,1,0,0,0,0,0,0,0,0,0,11.430252564800686
1132,Agency_15,SKU_02,307.044,2016-01-01,517389425,787479774,20.73839662,1459.391996,1219.932017,239.459979,200260,104564,0,0,1,0,0,0,0,0,0,0,0,0,16.40820147406098
1133,Agency_16,SKU_07,9.735,2016-01-01,517389425,787479774,20.73839662,1495.714715,1420.940524,74.774191,1232242,246911,0,0,1,0,0,0,0,0,0,0,0,0,4.999228144920669
1134,Agency_28,SKU_08,9.2016,2016-01-01,517389425,787479774,28.91764706,1602.868252,1416.47814,186.390112,68666,133669,0,0,1,0,0,0,0,0,0,0,0,0,11.628536017693863
1135,Agency_15,SKU_05,159.3027,2016-01-01,517389425,787479774,20.73839662,1519.49993,1422.935419,96.564511,200260,104564,0,0,1,0,0,0,0,0,0,0,0,0,6.355019114742574
1136,Agency_13,SKU_04,898.5618,2016-01-01,517389425,787479774,20.73839662,2106.560484,1871.142186,235.418298,1520066,110666,0,0,1,0,0,0,0,0,0,0,0,0,11.175482488543635
1137,Agency_28,SKU_03,122.4162,2016-01-01,517389425,787479774,28.91764706,1652.699422,978.3221706,674.3772514,68666,133669,0,0,1,0,0,0,0,0,0,0,0,0,40.8045917135923
1138,Agency_01,SKU_11,15.336,2016-01-01,517389425,787479774,16.73103448,1802.311619,1577.985035,224.326584,153733,120207,0,0,1,0,0,0,0,0,0,0,0,0,12.446603663603199
1139,Agency_16,SKU_02,3614.976,2016-01-01,517389425,787479774,20.73839662,1424.116185,1267.946333,156.169852,1232242,246911,0,0,1,0,0,0,0,0,0,0,0,0,10.966089259072636
1140,Agency_53,SKU_15,0.0,2016-01-01,517389425,787479774,22.84175824,0.0,0.0,0.0,1729177,111048,0,0,1,0,0,0,0,0,0,0,0,0,0.0
1141,Agency_58,SKU_17,0.0,2016-01-01,517389425,787479774,20.73839662,0.0,0.0,0.0,1620969,105857,0,0,1,0,0,0,0,0,0,0,0,0,0.0
1142,Agency_31,SKU_01,196.668,2016-01-01,517389425,787479774,28.71515152,1396.464546,1261.438495,135.026051,181063,102731,0,0,1,0,0,0,0,0,0,0,0,0,9.66913563160377
1143,Agency_48,SKU_02,524.124,2016-01-01,517389425,787479774,23.1009901,1348.784632,1304.589074,44.195558,1739969,210213,0,0,1,0,0,0,0,0,0,0,0,0,3.2766949556999485
1144,Agency_46,SKU_01,3567.24,2016-01-01,517389425,787479774,23.1009901,1435.791986,1205.018067,230.773919,1709754,212229,0,0,1,0,0,0,0,0,0,0,0,0,16.07293544261362
1145,Agency_59,SKU_05,1330.4619,2016-01-01,517389425,787479774,20.73839662,1545.585789,1422.963779,122.62201,1219986,218902,0,0,1,0,0,0,0,0,0,0,0,0,7.933691605649205
1146,Agency_16,SKU_05,1175.9517,2016-01-01,517389425,787479774,20.73839662,1519.200994,1320.916557,198.284437,1232242,246911,0,0,1,0,0,0,0,0,0,0,0,0,13.051889630346045
1147,Agency_48,SKU_05,1560.6297,2016-01-01,517389425,787479774,23.1009901,1534.603369,1382.914068,151.689301,1739969,210213,0,0,1,0,0,0,0,0,0,0,0,0,9.884593248276643
1148,Agency_01,SKU_04,98.2782,2016-01-01,517389425,787479774,16.73103448,2197.237083,1235.092539,962.144544,153733,120207,0,0,1,0,0,0,0,0,0,0,0,0,43.78883605433852
1149,Agency_09,SKU_01,2251.368,2016-01-01,517389425,787479774,30.24561404,1484.467122,1286.469203,197.997919,1646094,213511,0,0,1,0,0,0,0,0,0,0,0,0,13.337979404571811
1150,Agency_31,SKU_02,19.764,2016-01-01,517389425,787479774,28.71515152,1429.041667,1335.645491,93.396176,181063,102731,0,0,1,0,0,0,0,0,0,0,0,0,6.53558102305494
1151,Agency_31,SKU_05,29.7774,2016-01-01,517389425,787479774,28.71515152,1662.724681,1492.565393,170.159288,181063,102731,0,0,1,0,0,0,0,0,0,0,0,0,10.233762086075622
1152,Agency_46,SKU_02,3962.304,2016-01-01,517389425,787479774,23.1009901,1437.450073,1196.360045,241.090028,1709754,212229,0,0,1,0,0,0,0,0,0,0,0,0,16.77206273306162
1153,Agency_33,SKU_04,4.2813,2016-01-01,517389425,787479774,25.95714286,2137.094807,1978.256254,158.838553,39719,91375,0,0,1,0,0,0,0,0,0,0,0,0,7.432452340426282
1154,Agency_09,SKU_02,1037.664,2016-01-01,517389425,787479774,30.24561404,1481.746193,1236.964479,244.781714,1646094,213511,0,0,1,0,0,0,0,0,0,0,0,0,16.519813930104018
1155,Agency_07,SKU_03,242.2098,2016-01-01,517389425,787479774,25.63478261,1582.806533,1485.327404,97.479129,1868030,175785,0,0,1,0,0,0,0,0,0,0,0,0,6.1586256417100635
1156,Agency_46,SKU_05,3807.9288,2016-01-01,517389425,787479774,23.1009901,1526.233683,1341.899362,184.334321,1709754,212229,0,0,1,0,0,0,0,0,0,0,0,0,12.077725911386523
1157,Agency_15,SKU_04,162.5616,2016-01-01,517389425,787479774,20.73839662,2102.389516,1802.601906,299.78761,200260,104564,0,0,1,0,0,0,0,0,0,0,0,0,14.259375235583132
1158,Agency_09,SKU_05,1018.4382,2016-01-01,517389425,787479774,30.24561404,1529.496197,1359.829616,169.666581,1646094,213511,0,0,1,0,0,0,0,0,0,0,0,0,11.09297174669601
1159,Agency_31,SKU_04,752.9976,2016-01-01,517389425,787479774,28.71515152,2184.57465,1688.858377,495.716273,181063,102731,0,0,1,0,0,0,0,0,0,0,0,0,22.69166096017822
1160,Agency_13,SKU_03,145.0044,2016-01-01,517389425,787479774,20.73839662,1502.017604,1376.597208,125.420396,1520066,110666,0,0,1,0,0,0,0,0,0,0,0,0,8.350128231919179
1161,Agency_54,SKU_01,53.892,2016-01-01,517389425,787479774,21.04,1453.69823,1449.43294,4.26529,48332,122313,0,0,1,0,0,0,0,0,0,0,0,0,0.29340958886632545
1162,Agency_16,SKU_20,11.1186,2016-01-01,517389425,787479774,20.73839662,1875.787397,1768.297717,107.48968,1232242,246911,0,0,1,0,0,0,0,0,0,0,0,0,5.730376489996224
1163,Agency_08,SKU_01,168.696,2016-01-01,517389425,787479774,24.4057971,1472.912757,1384.953085,87.959672,71662,123610,0,0,1,0,0,0,0,0,0,0,0,0,5.971818193709891
1164,Agency_12,SKU_04,1235.7621,2016-01-01,517389425,787479774,20.73839662,2087.432361,1781.255102,306.177259,1596955,205376,0,0,1,0,0,0,0,0,0,0,0,0,14.66764934377675
1165,Agency_16,SKU_04,964.7622,2016-01-01,517389425,787479774,20.73839662,2101.571139,1856.803798,244.767341,1232242,246911,0,0,1,0,0,0,0,0,0,0,0,0,11.646873924832683
1166,Agency_54,SKU_02,34.452,2016-01-01,517389425,787479774,21.04,1449.669521,1421.839897,27.829624,48332,122313,0,0,1,0,0,0,0,0,0,0,0,0,1.91972195020026
1167,Agency_54,SKU_05,73.3572,2016-01-01,517389425,787479774,21.04,1532.123481,1336.854492,195.268989,48332,122313,0,0,1,0,0,0,0,0,0,0,0,0,12.744990297554232
1168,Agency_01,SKU_03,20.8962,2016-01-01,517389425,787479774,16.73103448,1562.005986,1369.848609,192.157377,153733,120207,0,0,1,0,0,0,0,0,0,0,0,0,12.301961626413384
1169,Agency_48,SKU_04,2405.0682,2016-01-01,517389425,787479774,23.1009901,2098.641119,1585.086388,513.554731,1739969,210213,0,0,1,0,0,0,0,0,0,0,0,0,24.470821921411137
1170,Agency_09,SKU_04,1225.3464,2016-01-01,517389425,787479774,30.24561404,2134.108821,1747.290392,386.818429,1646094,213511,0,0,1,0,0,0,0,0,0,0,0,0,18.125525052595233
1171,Agency_46,SKU_04,4625.2737,2016-01-01,517389425,787479774,23.1009901,2103.071567,1822.472875,280.598692,1709754,212229,0,0,1,0,0,0,0,0,0,0,0,0,13.3423273084458
1172,Agency_08,SKU_02,1.296,2016-01-01,517389425,787479774,24.4057971,1475.84375,1372.9375,102.90625,71662,123610,0,0,1,0,0,0,0,0,0,0,0,0,6.972706290892922
1173,Agency_48,SKU_23,0.0,2016-01-01,517389425,787479774,23.1009901,0.0,0.0,0.0,1739969,210213,0,0,1,0,0,0,0,0,0,0,0,0,0.0
1174,Agency_59,SKU_04,1173.843,2016-01-01,517389425,787479774,20.73839662,2082.13793,1694.75802,387.37991,1219986,218902,0,0,1,0,0,0,0,0,0,0,0,0,18.604911058894157
1175,Agency_08,SKU_05,6.1983,2016-01-01,517389425,787479774,24.4057971,1519.523741,1403.055394,116.468347,71662,123610,0,0,1,0,0,0,0,0,0,0,0,0,7.664792846431742
1176,Agency_18,SKU_01,0.0,2016-01-01,517389425,787479774,29.1195122,0.0,0.0,0.0,60189,135477,0,0,1,0,0,0,0,0,0,0,0,0,0.0
1177,Agency_54,SKU_04,56.2959,2016-01-01,517389425,787479774,21.04,2114.31392,1883.810171,230.503749,48332,122313,0,0,1,0,0,0,0,0,0,0,0,0,10.902058905235792
1178,Agency_33,SKU_03,1.9458,2016-01-01,517389425,787479774,25.95714286,1450.611702,1429.946808,20.664894,39719,91375,0,0,1,0,0,0,0,0,0,0,0,0,1.424564131911298
1179,Agency_15,SKU_03,43.3998,2016-01-01,517389425,787479774,20.73839662,1507.040251,1403.83632,103.203931,200260,104564,0,0,1,0,0,0,0,0,0,0,0,0,6.848120408961793
1180,Agency_31,SKU_08,0.639,2016-01-01,517389425,787479774,28.71515152,1690.235915,1423.859155,266.37676,181063,102731,0,0,1,0,0,0,0,0,0,0,0,0,15.759738485973415
1181,Agency_48,SKU_17,0.0,2016-01-01,517389425,787479774,23.1009901,0.0,0.0,0.0,1739969,210213,0,0,1,0,0,0,0,0,0,0,0,0,0.0
1182,Agency_33,SKU_18,4.9914,2016-01-01,517389425,787479774,25.95714286,1475.574287,1427.565362,48.008925,39719,91375,0,0,1,0,0,0,0,0,0,0,0,0,3.253575602595186
1183,Agency_31,SKU_03,532.7262,2016-01-01,517389425,787479774,28.71515152,1526.822127,1220.109871,306.712256,181063,102731,0,0,1,0,0,0,0,0,0,0,0,0,20.088276857936826
1184,Agency_59,SKU_01,5721.732,2016-01-01,517389425,787479774,20.73839662,1431.295668,1300.303762,130.991906,1219986,218902,0,0,1,0,0,0,0,0,0,0,0,0,9.151980888968914
1185,Agency_60,SKU_01,9617.832,2016-01-01,517389425,787479774,20.73839662,1439.491662,1127.066794,312.424868,2180611,211936,0,0,1,0,0,0,0,0,0,0,0,0,21.703833113275778
1186,Agency_08,SKU_04,189.2079,2016-01-01,517389425,787479774,24.4057971,2089.171126,1827.649514,261.521612,71662,123610,0,0,1,0,0,0,0,0,0,0,0,0,12.5179602927367
1187,Agency_18,SKU_02,70.632,2016-01-01,517389425,787479774,29.1195122,1443.9375,1307.5625,136.375,60189,135477,0,0,1,0,0,0,0,0,0,0,0,0,9.444660866554127
1188,Agency_48,SKU_28,0.0,2016-01-01,517389425,787479774,23.1009901,0.0,0.0,0.0,1739969,210213,0,0,1,0,0,0,0,0,0,0,0,0,0.0
1189,Agency_13,SKU_20,19.45755,2016-01-01,517389425,787479774,20.73839662,1852.37147,1735.91133,116.46014,1520066,110666,0,0,1,0,0,0,0,0,0,0,0,0,6.287083443365717
1190,Agency_09,SKU_27,0.0,2016-01-01,517389425,787479774,30.24561404,0.0,0.0,0.0,1646094,213511,0,0,1,0,0,0,0,0,0,0,0,0,0.0
1191,Agency_59,SKU_07,11.505,2016-01-01,517389425,787479774,20.73839662,1527.789051,1417.912475,109.876576,1219986,218902,0,0,1,0,0,0,0,0,0,0,0,0,7.191868270562693
1192,Agency_60,SKU_07,65.49,2016-01-01,517389425,787479774,20.73839662,1416.338204,1334.869652,81.468552,2180611,211936,0,0,1,0,0,0,0,0,0,0,0,0,5.752054966103267
1193,Agency_18,SKU_05,400.2057,2016-01-01,517389425,787479774,29.1195122,1513.748053,1361.531732,152.216321,60189,135477,0,0,1,0,0,0,0,0,0,0,0,0,10.055591529801301
1194,Agency_16,SKU_03,67.9338,2016-01-01,517389425,787479774,20.73839662,1495.491078,1389.668365,105.822713,1232242,246911,0,0,1,0,0,0,0,0,0,0,0,0,7.07611797601109
1195,Agency_58,SKU_23,2.43,2016-01-01,517389425,787479774,20.73839662,4242.225,157.1194445,4085.105556,1620969,105857,0,0,1,0,0,0,0,0,0,0,0,0,96.2962962949867
1196,Agency_12,SKU_03,778.4046,2016-01-01,517389425,787479774,20.73839662,1508.961606,1274.046377,234.915229,1596955,205376,0,0,1,0,0,0,0,0,0,0,0,0,15.568005711074411
1197,Agency_48,SKU_03,7565.1858,2016-01-01,517389425,787479774,23.1009901,1588.351084,1337.749831,250.601253,1739969,210213,0,0,1,0,0,0,0,0,0,0,0,0,15.777447160416319
1198,Agency_59,SKU_02,3371.976,2016-01-01,517389425,787479774,20.73839662,1432.254006,1313.820068,118.433938,1219986,218902,0,0,1,0,0,0,0,0,0,0,0,0,8.26905964332139
1199,Agency_07,SKU_21,0.0,2016-01-01,517389425,787479774,25.63478261,0.0,0.0,0.0,1868030,175785,0,0,1,0,0,0,0,0,0,0,0,0,0.0
1200,Agency_60,SKU_02,4109.724,2016-01-01,517389425,787479774,20.73839662,1439.652982,1193.345182,246.3078,2180611,211936,0,0,1,0,0,0,0,0,0,0,0,0,17.108831300291783
1201,Agency_54,SKU_03,126.1386,2016-01-01,517389425,787479774,21.04,1604.34704,1573.309859,31.037181,48332,122313,0,0,1,0,0,0,0,0,0,0,0,0,1.9345677852841705
1202,Agency_29,SKU_01,6.372,2016-01-01,517389425,787479774,27.32666667,1405.787946,1165.126116,240.66183,28329,93614,0,0,1,0,0,0,0,0,0,0,0,0,17.11935506950207
1203,Agency_60,SKU_05,1454.8752,2016-01-01,517389425,787479774,20.73839662,1549.441711,1422.947345,126.494366,2180611,211936,0,0,1,0,0,0,0,0,0,0,0,0,8.163867353123031
1204,Agency_46,SKU_03,1867.2912,2016-01-01,517389425,787479774,23.1009901,1564.582281,1446.069206,118.513075,1709754,212229,0,0,1,0,0,0,0,0,0,0,0,0,7.574742245211461
1205,Agency_09,SKU_03,4355.8848,2016-01-01,517389425,787479774,30.24561404,1598.698497,1321.19687,277.501627,1646094,213511,0,0,1,0,0,0,0,0,0,0,0,0,17.35797134486204
1206,Agency_08,SKU_03,6.768,2016-01-01,517389425,787479774,24.4057971,1585.602726,1481.765625,103.837101,71662,123610,0,0,1,0,0,0,0,0,0,0,0,0,6.548746372425199
1207,Agency_18,SKU_04,169.974,2016-01-01,517389425,787479774,29.1195122,2073.274648,1737.575744,335.698904,60189,135477,0,0,1,0,0,0,0,0,0,0,0,0,16.19172377011577
1208,Agency_29,SKU_02,1.62,2016-01-01,517389425,787479774,27.32666667,1431.125,1259.375,171.75,28329,93614,0,0,1,0,0,0,0,0,0,0,0,0,12.001048126473927
1209,Agency_44,SKU_01,0.0,2016-01-01,517389425,787479774,20.7984,0.0,0.0,0.0,31613,121781,0,0,1,0,0,0,0,0,0,0,0,0,0.0
1210,Agency_29,SKU_05,17.892,2016-01-01,517389425,787479774,27.32666667,1864.278169,1803.488934,60.789235,28329,93614,0,0,1,0,0,0,0,0,0,0,0,0,3.2607384461626427
1211,Agency_30,SKU_08,83.4534,2016-01-01,517389425,787479774,26.27424242,1672.039854,1538.863533,133.176321,1094349,247220,0,0,1,0,0,0,0,0,0,0,0,0,7.964901116525668
1212,Agency_44,SKU_02,0.0,2016-01-01,517389425,787479774,20.7984,0.0,0.0,0.0,31613,121781,0,0,1,0,0,0,0,0,0,0,0,0,0.0
1213,Agency_54,SKU_14,0.0426,2016-01-01,517389425,787479774,21.04,2721.073944,2449.014085,272.059859,48332,122313,0,0,1,0,0,0,0,0,0,0,0,0,9.99825306474657
1214,Agency_30,SKU_03,9746.1738,2016-01-01,517389425,787479774,26.27424242,1591.305394,1308.209061,283.096333,1094349,247220,0,0,1,0,0,0,0,0,0,0,0,0,17.79019502274118
1215,Agency_59,SKU_03,480.8664,2016-01-01,517389425,787479774,20.73839662,1500.643969,1391.062168,109.581801,1219986,218902,0,0,1,0,0,0,0,0,0,0,0,0,7.3023184222053175
1216,Agency_60,SKU_03,162.6012,2016-01-01,517389425,787479774,20.73839662,1500.068926,1395.529938,104.538988,2180611,211936,0,0,1,0,0,0,0,0,0,0,0,0,6.968945638968593
1217,Agency_44,SKU_05,0.0,2016-01-01,517389425,787479774,20.7984,0.0,0.0,0.0,31613,121781,0,0,1,0,0,0,0,0,0,0,0,0,0.0
1218,Agency_54,SKU_15,0.0,2016-01-01,517389425,787479774,21.04,0.0,0.0,0.0,48332,122313,0,0,1,0,0,0,0,0,0,0,0,0,0.0
1219,Agency_18,SKU_03,23.0958,2016-01-01,517389425,787479774,29.1195122,1489.787234,1341.899696,147.887538,60189,135477,0,0,1,0,0,0,0,0,0,0,0,0,9.926755621534609
1220,Agency_44,SKU_04,0.0,2016-01-01,517389425,787479774,20.7984,0.0,0.0,0.0,31613,121781,0,0,1,0,0,0,0,0,0,0,0,0,0.0
1221,Agency_46,SKU_17,0.0,2016-01-01,517389425,787479774,23.1009901,0.0,0.0,0.0,1709754,212229,0,0,1,0,0,0,0,0,0,0,0,0,0.0
1222,Agency_60,SKU_04,1687.0878,2016-01-01,517389425,787479774,20.73839662,2103.419456,1827.623966,275.79549,2180611,211936,0,0,1,0,0,0,0,0,0,0,0,0,13.111768516417104
1223,Agency_12,SKU_01,10680.444,2016-01-01,517389425,787479774,20.73839662,1460.211797,963.2382831,496.9735139,1596955,205376,0,0,1,0,0,0,0,0,0,0,0,0,34.03434453282944
1224,Agency_29,SKU_06,16.848,2016-01-01,517389425,787479774,27.32666667,1431.125,775.0080128,656.1169872,28329,93614,0,0,1,0,0,0,0,0,0,0,0,0,45.84623895187353
1225,Agency_12,SKU_07,4.8675,2016-01-01,517389425,787479774,20.73839662,1452.507088,1384.700616,67.806472,1596955,205376,0,0,1,0,0,0,0,0,0,0,0,0,4.668236909835994
1226,Agency_60,SKU_23,3.33,2016-01-01,517389425,787479774,20.73839662,3828.349391,2855.742073,972.607318,2180611,211936,0,0,1,0,0,0,0,0,0,0,0,0,25.40539586816412
1227,Agency_09,SKU_21,0.0,2016-01-01,517389425,787479774,30.24561404,0.0,0.0,0.0,1646094,213511,0,0,1,0,0,0,0,0,0,0,0,0,0.0
1228,Agency_59,SKU_17,0.0,2016-01-01,517389425,787479774,20.73839662,0.0,0.0,0.0,1219986,218902,0,0,1,0,0,0,0,0,0,0,0,0,0.0
1229,Agency_44,SKU_03,0.0,2016-01-01,517389425,787479774,20.7984,0.0,0.0,0.0,31613,121781,0,0,1,0,0,0,0,0,0,0,0,0,0.0
1230,Agency_12,SKU_02,5951.016,2016-01-01,517389425,787479774,20.73839662,1459.951394,1144.699242,315.252152,1596955,205376,0,0,1,0,0,0,0,0,0,0,0,0,21.59333203116213
1231,Agency_29,SKU_04,38.0844,2016-01-01,517389425,787479774,27.32666667,2220.833018,1810.336693,410.496325,28329,93614,0,0,1,0,0,0,0,0,0,0,0,0,18.48388967891326
1232,Agency_48,SKU_07,0.885,2016-01-01,517389425,787479774,23.1009901,1486.540678,1486.540678,0.0,1739969,210213,0,0,1,0,0,0,0,0,0,0,0,0,0.0
1233,Agency_12,SKU_05,1931.6331,2016-01-01,517389425,787479774,20.73839662,1515.720042,1237.341063,278.378979,1596955,205376,0,0,1,0,0,0,0,0,0,0,0,0,18.366121136240796
1234,Agency_11,SKU_03,141.8742,2016-01-01,517389425,787479774,25.63478261,1586.323427,1490.614593,95.708834,135561,100461,0,0,1,0,0,0,0,0,0,0,0,0,6.033374554708636
1235,Agency_25,SKU_05,597.7206,2016-01-01,517389425,787479774,25.00434783,1517.434446,1303.371068,214.063378,53598,95032,0,0,1,0,0,0,0,0,0,0,0,0,14.106927555538043
1236,Agency_58,SKU_02,3256.524,2016-01-01,517389425,787479774,20.73839662,1437.064853,1315.325622,121.739231,1620969,105857,0,0,1,0,0,0,0,0,0,0,0,0,8.47138044924407
1237,Agency_25,SKU_04,30.7359,2016-01-01,517389425,787479774,25.00434783,2081.825914,1691.156826,390.669088,53598,95032,0,0,1,0,0,0,0,0,0,0,0,0,18.76569435382675
1238,Agency_58,SKU_05,1016.7768,2016-01-01,517389425,787479774,20.73839662,1544.638384,1419.950354,124.68803,1620969,105857,0,0,1,0,0,0,0,0,0,0,0,0,8.072312024067894
1239,Agency_29,SKU_08,3.9618,2016-01-01,517389425,787479774,27.32666667,1601.164812,1499.095298,102.069514,28329,93614,0,0,1,0,0,0,0,0,0,0,0,0,6.374703792828544
1240,Agency_29,SKU_03,8.5446,2016-01-01,517389425,787479774,27.32666667,1633.314199,924.4354329,708.8787661,28329,93614,0,0,1,0,0,0,0,0,0,0,0,0,43.401249222838594
1241,Agency_25,SKU_03,0.0,2016-01-01,517389425,787479774,25.00434783,0.0,0.0,0.0,53598,95032,0,0,1,0,0,0,0,0,0,0,0,0,0.0
1242,Agency_51,SKU_04,2439.702,2016-01-01,517389425,787479774,23.1009901,2110.037824,1671.18058,438.857244,1750152,238870,0,0,1,0,0,0,0,0,0,0,0,0,20.798548680424037
1243,Agency_58,SKU_04,1631.1753,2016-01-01,517389425,787479774,20.73839662,2096.224211,1747.062796,349.161415,1620969,105857,0,0,1,0,0,0,0,0,0,0,0,0,16.656682675820893
1244,Agency_25,SKU_21,0.0,2016-01-01,517389425,787479774,25.00434783,0.0,0.0,0.0,53598,95032,0,0,1,0,0,0,0,0,0,0,0,0,0.0
1245,Agency_55,SKU_01,3361.608,2016-01-01,517389425,787479774,20.33148148,1457.88938,1306.18588,151.7035,2025793,238553,0,0,1,0,0,0,0,0,0,0,0,0,10.40569346900655
1246,Agency_19,SKU_01,29.808,2016-01-01,517389425,787479774,26.27424242,1440.99932,1326.389493,114.609827,48146,122042,0,0,1,0,0,0,0,0,0,0,0,0,7.953496258416
1247,Agency_51,SKU_02,4218.156,2016-01-01,517389425,787479774,23.1009901,1443.657308,1260.836077,182.821231,1750152,238870,0,0,1,0,0,0,0,0,0,0,0,0,12.663755448533365
1248,Agency_55,SKU_02,1968.084,2016-01-01,517389425,787479774,20.33148148,1457.855915,1256.710076,201.145839,2025793,238553,0,0,1,0,0,0,0,0,0,0,0,0,13.79737441336924
1249,Agency_51,SKU_03,3638.7306,2016-01-01,517389425,787479774,23.1009901,1586.893096,1440.916591,145.976505,1750152,238870,0,0,1,0,0,0,0,0,0,0,0,0,9.198887144191097
1250,Agency_19,SKU_02,45.144,2016-01-01,517389425,787479774,26.27424242,1440.216357,1308.089563,132.126794,48146,122042,0,0,1,0,0,0,0,0,0,0,0,0,9.174093417132328
1251,Agency_51,SKU_05,1775.2059,2016-01-01,517389425,787479774,23.1009901,1527.665052,1298.532889,229.132163,1750152,238870,0,0,1,0,0,0,0,0,0,0,0,0,14.998848255383143
1252,Agency_55,SKU_05,357.9678,2016-01-01,517389425,787479774,20.33148148,1664.460039,1395.358818,269.101221,2025793,238553,0,0,1,0,0,0,0,0,0,0,0,0,16.167478623378358
1253,Agency_19,SKU_05,106.713,2016-01-01,517389425,787479774,26.27424242,1614.35498,1450.08088,164.2741,48146,122042,0,0,1,0,0,0,0,0,0,0,0,0,10.175835057045512
1254,Agency_40,SKU_04,0.0,2016-01-01,517389425,787479774,24.4057971,0.0,0.0,0.0,143299,137912,0,0,1,0,0,0,0,0,0,0,0,0,0.0
1255,Agency_42,SKU_03,755.2242,2016-01-01,517389425,787479774,22.84175824,1557.505342,1351.915823,205.589519,175794,110057,0,0,1,0,0,0,0,0,0,0,0,0,13.199923843343061
1256,Agency_05,SKU_23,0.0,2016-01-01,517389425,787479774,24.4057971,0.0,0.0,0.0,3044268,182944,0,0,1,0,0,0,0,0,0,0,0,0,0.0
1257,Agency_55,SKU_04,1038.1833,2016-01-01,517389425,787479774,20.33148148,2175.718203,1593.825994,581.892209,2025793,238553,0,0,1,0,0,0,0,0,0,0,0,0,26.744833416278585
1258,Agency_07,SKU_01,7630.848,2016-01-01,517389425,787479774,25.63478261,1475.730521,1347.841661,127.88886,1868030,175785,0,0,1,0,0,0,0,0,0,0,0,0,8.666139120937787
1259,Agency_19,SKU_04,83.709,2016-01-01,517389425,787479774,26.27424242,2159.213633,1804.935921,354.277712,48146,122042,0,0,1,0,0,0,0,0,0,0,0,0,16.407719300464414
1260,Agency_30,SKU_01,733.968,2016-01-01,517389425,787479774,26.27424242,1412.713398,1292.187555,120.525843,1094349,247220,0,0,1,0,0,0,0,0,0,0,0,0,8.531514118194844
1261,Agency_58,SKU_03,143.2278,2016-01-01,517389425,787479774,20.73839662,1471.917394,1383.152468,88.764926,1620969,105857,0,0,1,0,0,0,0,0,0,0,0,0,6.03056437554403
1262,Agency_07,SKU_02,812.052,2016-01-01,517389425,787479774,25.63478261,1481.365067,1380.334299,101.030768,1868030,175785,0,0,1,0,0,0,0,0,0,0,0,0,6.820112762926375
1263,Agency_45,SKU_01,55.188,2016-01-01,517389425,787479774,31.34473684,1390.208587,1368.27998,21.928607,176318,137609,0,0,1,0,0,0,0,0,0,0,0,0,1.5773609230339227
1264,Agency_20,SKU_01,2552.688,2016-01-01,517389425,787479774,20.73839662,1442.10841,1278.101191,164.007219,1825752,102317,0,0,1,0,0,0,0,0,0,0,0,0,11.372738544670167
1265,Agency_05,SKU_26,0.0,2016-01-01,517389425,787479774,24.4057971,0.0,0.0,0.0,3044268,182944,0,0,1,0,0,0,0,0,0,0,0,0,0.0
1266,Agency_56,SKU_03,4191.6762,2016-01-01,517389425,787479774,20.33148148,1557.4483,1208.804754,348.643546,1901290,206553,0,0,1,0,0,0,0,0,0,0,0,0,22.385561434045677
1267,Agency_07,SKU_05,60.1938,2016-01-01,517389425,787479774,25.63478261,1547.936077,1440.372095,107.563982,1868030,175785,0,0,1,0,0,0,0,0,0,0,0,0,6.948864594490624
1268,Agency_30,SKU_02,108.324,2016-01-01,517389425,787479774,26.27424242,1427.269567,1304.682515,122.587052,1094349,247220,0,0,1,0,0,0,0,0,0,0,0,0,8.588920750105231
1269,Agency_05,SKU_03,482.5584,2016-01-01,517389425,787479774,24.4057971,1589.525129,1476.278148,113.246981,3044268,182944,0,0,1,0,0,0,0,0,0,0,0,0,7.1245794692938125
1270,Agency_45,SKU_02,35.64,2016-01-01,517389425,787479774,31.34473684,1392.336589,1376.5153,15.821289,176318,137609,0,0,1,0,0,0,0,0,0,0,0,0,1.1363120904093384
1271,Agency_20,SKU_07,1.3275,2016-01-01,517389425,787479774,20.73839662,1357.783821,1345.365485,12.418336,1825752,102317,0,0,1,0,0,0,0,0,0,0,0,0,0.914603326975418
1272,Agency_05,SKU_21,0.0,2016-01-01,517389425,787479774,24.4057971,0.0,0.0,0.0,3044268,182944,0,0,1,0,0,0,0,0,0,0,0,0,0.0
